,date,tavg,tmin,tmax,prcp,pres,tsun,city
354,7/1/2025,26.9,23.0,30.9,206.0,1002.5,8520.0,Hyderabad
355,8/1/2025,25.8,22.1,29.5,360.0,1004.6,6900.0,Hyderabad
356,9/1/2025,26.0,22.0,30.0,301.0,1005.5,7380.0,Hyderabad
357,10/1/2025,26.1,21.8,30.3,163.0,1008.8,10800.0,Hyderabad
358,11/1/2025,23.5,17.4,29.7,20.0,1013.5,14580.0,Hyderabad
359,12/1/2025,21.4,13.9,28.9,0.0,1014.7,16020.0,Hyderabad
360,1/1/2020,26.2,21.8,30.5,64.0,1014.1,15000.0,Chennai
361,2/1/2020,27.2,22.4,32.0,0.0,1014.4,16140.0,Chennai
362,3/1/2020,29.0,24.4,33.7,0.0,1011.9,17280.0,Chennai
363,4/1/2020,30.8,26.2,35.5,35.0,1010.3,16860.0,Chennai
364,5/1/2020,33.3,28.5,38.1,5.0,1006.1,17400.0,Chennai
365,6/1/2020,33.0,28.1,38.0,21.0,1004.3,11400.0,Chennai
366,7/1/2020,30.1,25.8,34.3,303.0,1004.9,9780.0,Chennai
367,8/1/2020,30.1,26.4,33.9,100.0,1005.3,6600.0,Chennai
368,9/1/2020,29.3,25.4,33.3,175.0,1006.0,7080.0,Chennai
369,10/1/2020,29.3,25.3,33.3,158.0,1008.3,7920.0,Chennai
370,11/1/2020,27.0,23.3,30.6,564.0,1011.5,9300.0,Chennai
371,12/1/2020,25.6,21.9,29.4,218.0,1012.7,9300.0,Chennai
372,1/1/2021,25.2,22.3,29.3,231.0,1011.9,11220.0,Chennai
373,2/1/2021,24.8,20.6,29.9,24.7,1012.9,15300.0,Chennai
374,3/1/2021,27.1,22.5,32.8,0.2,1010.9,16800.0,Chennai
375,4/1/2021,29.7,26.0,34.6,11.9,1008.9,15720.0,Chennai
376,5/1/2021,30.9,27.4,35.7,25.2,1006.0,16200.0,Chennai
377,6/1/2021,30.9,27.2,36.3,52.4,1005.6,12600.0,Chennai
378,7/1/2021,29.4,25.9,34.3,190.5,1004.7,10800.0,Chennai
379,8/1/2021,29.1,25.6,34.4,179.2,1006.0,11640.0,Chennai
380,9/1/2021,28.8,25.8,33.6,167.0,1005.7,8940.0,Chennai
381,10/1/2021,27.7,24.8,32.5,229.0,1007.7,9180.0,Chennai
382,11/1/2021,25.6,23.5,28.8,648.2,1008.7,3960.0,Chennai
383,12/1/2021,25.2,21.6,29.8,70.6,1013.4,12600.0,Chennai
384,1/1/2022,25.2,21.8,29.6,38.1,1012.6,12840.0,Chennai
385,2/1/2022,25.7,21.4,30.5,2.0,1011.8,15000.0,Chennai
386,3/1/2022,27.9,23.5,33.3,13.0,1009.3,15060.0,Chennai
387,4/1/2022,29.8,26.1,34.4,9.6,1008.2,17040.0,Chennai
388,5/1/2022,30.7,27.0,36.1,32.0,1003.9,13860.0,Chennai
389,6/1/2022,30.4,26.6,36.3,93.4,1004.4,13080.0,Chennai
390,7/1/2022,29.0,25.6,34.1,159.5,1004.6,9840.0,Chennai
391,8/1/2022,28.9,25.4,34.1,179.3,1004.7,11100.0,Chennai
392,9/1/2022,28.8,25.3,33.6,149.1,1006.4,10380.0,Chennai
393,10/1/2022,27.0,23.8,31.7,239.9,1008.9,10020.0,Chennai
394,11/1/2022,25.1,22.3,28.9,332.4,1011.2,5760.0,Chennai
395,12/1/2022,25.2,22.5,29.1,215.6,1011.1,8760.0,Chennai
396,1/1/2023,24.6,20.6,29.1,4.5,1013.8,13500.0,Chennai
397,2/1/2023,25.3,20.7,30.9,0.0,1013.0,14700.0,Chennai
398,3/1/2023,27.3,23.2,32.1,44.3,1011.6,15060.0,Chennai
399,4/1/2023,29.4,25.6,34.6,14.9,1009.0,16260.0,Chennai
400,5/1/2023,30.5,27.0,36.0,63.7,1007.1,13200.0,Chennai
401,6/1/2023,31.5,27.5,37.5,63.0,1004.8,12060.0,Chennai
402,7/1/2023,29.6,26.2,34.5,131.4,1005.5,8760.0,Chennai
403,8/1/2023,29.9,25.7,35.4,117.2,1007.0,12840.0,Chennai
404,9/1/2023,28.9,25.3,34.4,217.0,1006.4,12720.0,Chennai
405,10/1/2023,28.2,24.7,33.0,24.8,1010.7,12360.0,Chennai
406,11/1/2023,26.1,23.7,29.7,297.1,1012.1,6360.0,Chennai
407,12/1/2023,25.6,23.0,29.1,317.3,1012.5,7140.0,Chennai
408,1/1/2024,25.3,21.8,29.6,40.8,1014.1,11460.0,Chennai
409,2/1/2024,26.6,22.6,31.4,1.1,1014.2,15240.0,Chennai
410,3/1/2024,28.1,23.6,33.5,0.3,1012.0,15960.0,Chennai
411,4/1/2024,30.3,26.0,36.0,0.0,1008.5,17100.0,Chennai
412,5/1/2024,31.4,28.0,36.7,44.8,1005.0,13860.0,Chennai
413,6/1/2024,30.5,26.8,36.0,150.1,1004.9,10260.0,Chennai
414,7/1/2024,30.0,26.4,34.9,81.5,1004.1,8220.0,Chennai
415,8/1/2024,30.2,25.5,34.9,158.0,1005.9,11640.0,Chennai
416,9/1/2024,31.0,26.5,35.6,146.0,1005.9,9960.0,Chennai
417,10/1/2024,27.8,24.5,32.5,259.3,1008.7,11160.0,Chennai
418,11/1/2024,26.3,23.8,29.7,396.3,1010.4,7620.0,Chennai
419,12/1/2024,25.9,23.5,29.5,401.0,1011.0,8280.0,Chennai
420,1/1/2025,25.2,22.0,29.1,32.8,1012.9,10860.0,Chennai
421,2/1/2025,26.7,22.0,32.0,0.3,1013.0,15360.0,Chennai
422,3/1/2025,29.8,24.6,35.1,19.0,1010.7,16440.0,Chennai
423,4/1/2025,30.7,26.9,35.7,7.9,1008.2,16080.0,Chennai
424,5/1/2025,31.0,27.1,36.4,93.9,1004.7,11820.0,Chennai
425,6/1/2025,31.3,27.2,37.0,35.6,1004.6,11100.0,Chennai
426,7/1/2025,30.2,26.3,35.7,97.9,1004.3,9420.0,Chennai
427,8/1/2025,28.7,25.1,33.8,213.8,1006.0,8880.0,Chennai
428,9/1/2025,28.7,25.3,33.5,184.1,1006.3,9300.0,Chennai
429,10/1/2025,26.8,24.2,30.3,353.4,1008.5,8280.0,Chennai
430,11/1/2025,26.3,23.7,29.4,213.5,1011.9,6000.0,Chennai
431,12/1/2025,24.5,21.2,28.1,132.4,1013.0,7080.0,Chennai
432,1/1/2020,19.4,14.4,24.3,43.0,1016.2,9060.0,Kolkata
433,2/1/2020,22.0,16.6,27.4,3.0,1016.0,10740.0,Kolkata
434,3/1/2020,27.3,22.0,32.5,39.0,1011.9,12300.0,Kolkata
435,4/1/2020,29.8,25.2,34.5,50.0,1009.0,8580.0,Kolkata
436,5/1/2020,30.2,26.1,34.2,384.0,1005.0,11160.0,Kolkata
437,6/1/2020,30.4,27.0,33.8,382.0,1001.8,7020.0,Kolkata
438,7/1/2020,30.5,27.3,33.6,348.0,1001.8,6240.0,Kolkata
439,8/1/2020,29.7,27.0,32.5,390.0,999.4,5340.0,Kolkata
440,9/1/2020,30.1,26.9,33.4,189.0,1004.1,6420.0,Kolkata
441,10/1/2020,29.3,25.5,33.1,107.0,1006.7,7200.0,Kolkata
442,11/1/2020,25.4,20.1,30.6,24.0,1014.1,9540.0,Kolkata
443,12/1/2020,20.7,15.2,26.1,0.0,1015.1,9360.0,Kolkata
444,1/1/2021,20.8,15.5,26.1,0.0,1014.2,7380.0,Kolkata
445,2/1/2021,23.2,17.3,29.2,1.0,1013.5,10320.0,Kolkata
446,3/1/2021,29.7,24.0,35.3,0.0,1009.7,10860.0,Kolkata
447,4/1/2021,31.2,26.2,36.3,45.0,1008.0,12540.0,Kolkata
448,5/1/2021,30.3,26.1,34.6,391.0,1004.7,13140.0,Kolkata
449,6/1/2021,29.8,26.7,32.9,402.0,1001.2,6180.0,Kolkata
450,7/1/2021,30.0,27.2,32.7,525.0,1000.1,4860.0,Kolkata
451,8/1/2021,29.9,27.1,32.7,229.0,1002.8,4080.0,Kolkata
452,9/1/2021,29.0,26.2,31.9,614.0,1004.5,6000.0,Kolkata
453,10/1/2021,29.0,25.4,32.8,144.0,1008.4,8820.0,Kolkata
454,11/1/2021,24.7,20.0,29.5,2.0,1012.6,10680.0,Kolkata
455,12/1/2021,20.9,16.3,25.3,98.0,1016.2,6600.0,Kolkata
456,1/1/2022,19.4,14.7,24.2,13.0,1015.1,8400.0,Kolkata
457,2/1/2022,22.0,16.9,27.1,31.0,1013.0,10200.0,Kolkata
458,3/1/2022,28.6,23.2,34.0,0.0,1009.0,13200.0,Kolkata
459,4/1/2022,31.3,27.4,35.2,0.0,1006.1,11580.0,Kolkata
460,5/1/2022,30.4,26.3,34.5,242.0,1002.7,9780.0,Kolkata
461,6/1/2022,30.6,27.5,33.7,116.0,1001.5,5160.0,Kolkata
462,7/1/2022,30.2,27.2,33.2,275.0,1001.3,8220.0,Kolkata
463,8/1/2022,29.9,26.9,32.9,291.0,1001.1,6060.0,Kolkata
464,9/1/2022,30.0,27.1,32.9,224.0,1005.0,7560.0,Kolkata
465,10/1/2022,28.5,24.7,32.3,105.0,1009.9,10440.0,Kolkata
466,11/1/2022,24.8,19.4,30.2,0.0,1013.0,12960.0,Kolkata
467,12/1/2022,21.9,16.5,27.3,0.0,1013.9,9300.0,Kolkata
468,1/1/2023,20.7,15.7,25.7,0.0,1015.9,7260.0,Kolkata
469,2/1/2023,24.6,19.5,29.7,0.0,1013.2,10680.0,Kolkata
470,3/1/2023,27.7,23.2,32.2,29.0,1011.8,10080.0,Kolkata
471,4/1/2023,31.7,26.7,36.6,50.0,1007.7,12960.0,Kolkata
472,5/1/2023,31.2,26.8,35.6,82.0,1006.0,12300.0,Kolkata
473,6/1/2023,31.8,28.5,35.0,160.0,1000.9,6240.0,Kolkata
474,7/1/2023,30.4,28.0,32.9,180.0,1001.5,6900.0,Kolkata
475,8/1/2023,29.7,27.2,32.1,329.0,1002.0,3780.0,Kolkata
476,9/1/2023,29.3,27.0,31.7,455.0,1003.7,5580.0,Kolkata
477,10/1/2023,28.6,25.5,31.7,181.0,1010.4,9180.0,Kolkata
478,11/1/2023,25.6,21.6,29.6,0.0,1014.6,9300.0,Kolkata
479,12/1/2023,21.5,17.3,25.6,32.0,1016.1,8460.0,Kolkata
480,1/1/2024,19.0,14.9,23.1,2.0,1017.2,5880.0,Kolkata
481,2/1/2024,23.7,19.6,27.8,13.0,1015.8,7860.0,Kolkata
482,3/1/2024,27.3,23.1,31.5,28.0,1012.0,10200.0,Kolkata
483,4/1/2024,33.0,28.0,38.1,1.0,1006.2,12660.0,Kolkata
484,5/1/2024,31.0,27.3,34.7,501.0,1003.5,9480.0,Kolkata
485,6/1/2024,31.8,28.7,34.9,143.0,1000.6,8100.0,Kolkata
486,7/1/2024,29.8,27.4,32.1,328.0,998.4,5580.0,Kolkata
487,8/1/2024,29.1,27.0,31.1,467.0,1002.7,4020.0,Kolkata
488,9/1/2024,29.9,27.5,32.2,316.0,1002.9,7500.0,Kolkata
489,10/1/2024,28.9,26.3,31.4,286.0,1009.0,6540.0,Kolkata
490,11/1/2024,25.1,21.1,29.0,0.0,1013.2,9480.0,Kolkata
491,12/1/2024,21.1,16.6,25.6,6.0,1014.9,9000.0,Kolkata
492,1/1/2025,20.1,15.5,24.7,0.0,1014.9,6900.0,Kolkata
493,2/1/2025,24.6,20.5,28.8,48.0,1013.3,8460.0,Kolkata
494,3/1/2025,28.5,24.0,32.9,5.0,1010.2,12540.0,Kolkata
495,4/1/2025,30.2,26.2,34.3,48.0,1007.4,11280.0,Kolkata
496,5/1/2025,30.6,26.7,34.4,178.0,1003.3,10500.0,Kolkata
497,6/1/2025,29.8,27.0,32.6,241.0,999.8,5520.0,Kolkata
498,7/1/2025,28.6,26.3,30.8,669.0,998.3,3240.0,Kolkata
499,8/1/2025,29.0,26.7,31.3,284.0,1003.2,6000.0,Kolkata
500,9/1/2025,29.8,27.1,32.5,465.0,1004.5,7740.0,Kolkata
501,10/1/2025,28.6,25.3,31.9,289.0,1009.7,9180.0,Kolkata
502,11/1/2025,24.0,19.4,28.7,0.0,1013.6,11520.0,Kolkata
503,12/1/2025,19.7,15.3,24.1,0.0,1015.7,5460.0,Kolkata
504,1/1/2020,21.3,13.3,29.2,0.0,1013.5,15060.0,Pune
505,2/1/2020,23.3,14.9,31.8,0.0,1012.8,15180.0,Pune
506,3/1/2020,25.4,16.8,34.1,13.0,1010.1,16980.0,Pune
507,4/1/2020,29.6,20.7,38.5,0.0,1007.8,17940.0,Pune
508,5/1/2020,30.9,23.1,38.7,35.0,1005.5,18900.0,Pune
509,6/1/2020,26.9,22.3,31.5,222.0,1003.5,9540.0,Pune
510,7/1/2020,26.4,22.4,30.4,120.0,1003.1,7020.0,Pune
511,8/1/2020,24.8,21.7,27.9,255.0,1003.6,3600.0,Pune
512,9/1/2020,26.5,21.8,30.7,198.0,1005.5,9000.0,Pune
513,10/1/2020,25.9,20.4,31.4,312.0,1007.6,10500.0,Pune
514,11/1/2020,23.6,16.2,31.0,5.0,1012.5,17940.0,Pune
515,12/1/2020,21.8,13.7,29.8,5.0,1012.9,14220.0,Pune
516,1/1/2021,23.3,15.7,31.0,37.0,1011.3,13020.0,Pune
517,2/1/2021,22.3,13.2,31.5,0.0,1012.5,15000.0,Pune
518,3/1/2021,26.6,16.7,36.5,5.0,1009.5,15960.0,Pune
519,4/1/2021,28.7,19.8,37.6,28.0,1007.8,15780.0,Pune
520,5/1/2021,29.0,22.7,35.3,89.0,1005.0,14100.0,Pune
521,6/1/2021,26.2,22.0,30.4,153.0,1005.5,8880.0,Pune
522,7/1/2021,25.6,22.1,29.3,193.0,1003.8,5760.0,Pune
523,8/1/2021,24.9,21.1,28.6,41.0,1006.1,6960.0,Pune
524,9/1/2021,25.1,21.4,28.9,84.0,1005.1,7140.0,Pune
525,10/1/2021,25.4,18.8,32.0,140.0,1008.8,15060.0,Pune
526,11/1/2021,24.6,18.0,31.1,16.0,1010.0,10980.0,Pune
527,12/1/2021,21.3,14.4,28.3,85.0,1014.4,11700.0,Pune
528,1/1/2022,20.3,12.4,28.3,0.0,1013.9,14640.0,Pune
529,2/1/2022,22.7,12.9,32.5,0.0,1010.9,16020.0,Pune
530,3/1/2022,27.2,17.9,36.5,1.0,1008.5,14640.0,Pune
531,4/1/2022,30.4,21.6,39.2,0.0,1006.4,15480.0,Pune
532,5/1/2022,30.2,23.4,37.0,1.0,1004.1,16620.0,Pune
533,6/1/2022,28.5,23.6,33.4,35.0,1003.5,10560.0,Pune
534,7/1/2022,24.9,22.0,27.8,386.0,1004.0,3540.0,Pune
535,8/1/2022,25.2,21.7,28.8,164.0,1004.1,7560.0,Pune
536,9/1/2022,25.7,21.6,29.8,232.0,1006.6,6300.0,Pune
537,10/1/2022,24.9,19.4,30.3,303.0,1010.4,11040.0,Pune
538,11/1/2022,22.4,13.7,31.0,0.0,1012.9,15240.0,Pune
539,12/1/2022,22.8,14.4,31.3,0.0,1011.9,14220.0,Pune
540,1/1/2023,21.5,12.0,30.9,0.0,1013.6,14940.0,Pune
541,2/1/2023,22.5,11.4,33.7,0.0,1013.1,16380.0,Pune
542,3/1/2023,24.6,15.7,33.4,10.0,1011.2,15300.0,Pune
543,4/1/2023,27.9,19.2,36.7,37.0,1007.9,16320.0,Pune
544,5/1/2023,29.9,22.7,37.2,19.0,1007.2,18300.0,Pune
545,6/1/2023,29.0,23.8,34.1,84.0,1005.0,14340.0,Pune
546,7/1/2023,25.2,22.4,28.1,155.0,1004.7,2580.0,Pune
547,8/1/2023,25.4,21.8,29.1,42.0,1007.7,9420.0,Pune
548,9/1/2023,25.7,21.7,29.7,166.0,1006.5,8040.0,Pune
549,10/1/2023,26.2,19.4,33.0,19.0,1011.3,13800.0,Pune
550,11/1/2023,24.3,17.3,31.3,33.0,1012.6,11940.0,Pune
551,12/1/2023,22.1,14.3,30.0,0.0,1013.5,13740.0,Pune
552,1/1/2024,22.1,13.5,30.7,2.0,1013.7,14700.0,Pune
553,2/1/2024,24.0,14.3,33.7,1.0,1013.3,15660.0,Pune
554,3/1/2024,26.7,16.8,36.5,2.0,1010.6,16440.0,Pune
555,4/1/2024,30.4,21.3,39.5,11.0,1006.4,16800.0,Pune
556,5/1/2024,30.6,23.5,37.7,95.0,1004.7,16740.0,Pune
557,6/1/2024,28.3,23.5,33.0,252.0,1003.5,7860.0,Pune
558,7/1/2024,25.5,22.7,28.3,394.0,1002.3,2940.0,Pune
559,8/1/2024,25.7,22.2,29.3,279.0,1005.6,6780.0,Pune
560,9/1/2024,25.5,21.5,29.6,208.0,1006.3,8820.0,Pune
561,10/1/2024,27.0,21.3,32.7,61.0,1008.9,13320.0,Pune
562,11/1/2024,22.7,14.8,30.6,0.0,1012.4,14160.0,Pune
563,12/1/2024,22.6,14.9,30.3,1.0,1012.2,13620.0,Pune
564,1/1/2025,22.7,13.9,31.5,0.0,1012.5,15120.0,Pune
565,2/1/2025,24.9,14.9,34.9,0.0,1012.1,15900.0,Pune
566,3/1/2025,27.5,17.5,37.5,0.0,1009.3,16620.0,Pune
567,4/1/2025,30.4,21.5,39.3,7.0,1006.5,16740.0,Pune
568,5/1/2025,28.3,22.7,33.8,250.0,1004.3,11100.0,Pune
569,6/1/2025,26.3,22.7,30.0,267.0,1003.6,7080.0,Pune
570,7/1/2025,25.2,22.2,28.3,130.0,1003.5,2820.0,Pune
571,8/1/2025,25.1,21.8,28.3,135.0,1005.6,4860.0,Pune
572,9/1/2025,24.6,21.1,28.1,317.0,1006.9,5460.0,Pune
573,10/1/2025,25.7,20.2,31.2,67.0,1008.7,13260.0,Pune
574,11/1/2025,22.4,14.8,30.1,3.0,1013.6,14820.0,Pune
575,12/1/2025,19.4,10.1,28.8,0.0,1014.7,15600.0,Pune
864,1/1/2020,19.9,12.7,27.0,66.0,1016.0,11460.0,Nagpur
865,2/1/2020,22.0,14.0,30.0,12.0,1015.7,13860.0,Nagpur
866,3/1/2020,26.7,18.7,34.8,29.0,1011.1,14160.0,Nagpur
867,4/1/2020,31.1,22.1,40.2,12.0,1007.9,16740.0,Nagpur
868,5/1/2020,34.3,25.3,43.3,23.0,1003.3,18900.0,Nagpur
869,6/1/2020,29.3,24.1,34.6,279.0,1001.9,7680.0,Nagpur
870,7/1/2020,28.7,24.1,33.2,376.0,1002.1,8520.0,Nagpur
871,8/1/2020,26.9,23.6,30.1,440.0,1001.3,4200.0,Nagpur
872,9/1/2020,28.9,24.1,33.7,214.0,1004.3,9240.0,Nagpur
873,10/1/2020,28.0,22.3,33.7,93.0,1007.5,12060.0,Nagpur
874,11/1/2020,23.9,16.1,31.6,11.0,1014.9,15420.0,Nagpur
875,12/1/2020,21.8,13.7,29.9,1.0,1015.3,14160.0,Nagpur
876,1/1/2021,22.7,15.3,30.2,3.0,1013.6,11760.0,Nagpur
877,2/1/2021,23.3,14.4,32.2,3.0,1013.9,14100.0,Nagpur
878,3/1/2021,27.9,19.2,36.7,33.0,1010.3,15900.0,Nagpur
879,4/1/2021,31.3,22.4,40.2,2.0,1007.2,14700.0,Nagpur
880,5/1/2021,32.9,25.8,40.0,48.0,1003.5,15360.0,Nagpur
881,6/1/2021,29.8,24.5,35.1,198.0,1002.3,8280.0,Nagpur
882,7/1/2021,28.4,24.6,32.2,420.0,1001.1,6840.0,Nagpur
883,8/1/2021,28.1,24.1,32.0,191.0,1003.5,6660.0,Nagpur
884,9/1/2021,27.6,23.9,31.3,356.0,1003.7,6420.0,Nagpur
885,10/1/2021,27.0,20.9,33.1,6.0,1009.2,13320.0,Nagpur
886,11/1/2021,24.6,17.9,31.3,4.0,1012.3,12000.0,Nagpur
887,12/1/2021,21.1,14.2,28.1,2.0,1016.1,11700.0,Nagpur
888,1/1/2022,19.9,13.1,26.8,33.0,1014.6,12000.0,Nagpur
889,2/1/2022,22.5,14.4,30.7,21.0,1012.4,14100.0,Nagpur
890,3/1/2022,28.9,20.1,37.8,1.0,1008.7,15720.0,Nagpur
892,5/1/2022,35.1,27.8,42.4,6.0,1000.7,15180.0,Nagpur
893,6/1/2022,32.9,27.2,38.5,120.0,1000.9,8160.0,Nagpur
894,7/1/2022,27.1,24.1,30.1,631.0,1001.0,2520.0,Nagpur
895,8/1/2022,28.3,24.6,31.9,360.0,1001.9,7980.0,Nagpur
896,9/1/2022,27.7,23.6,31.9,358.0,1004.9,7140.0,Nagpur
897,10/1/2022,26.3,20.7,31.9,139.0,1010.5,13500.0,Nagpur
898,11/1/2022,22.5,14.2,30.8,0.0,1014.3,15360.0,Nagpur
899,12/1/2022,22.7,15.2,30.3,5.0,1014.1,12660.0,Nagpur
900,1/1/2023,21.5,13.9,29.1,0.0,1015.3,13020.0,Nagpur
901,2/1/2023,23.9,14.0,33.8,0.0,1013.7,16020.0,Nagpur
902,3/1/2023,26.9,19.2,34.6,0.0,1011.3,13680.0,Nagpur
903,4/1/2023,29.3,21.9,36.7,81.0,1008.4,12780.0,Nagpur
904,5/1/2023,31.9,24.0,39.9,48.0,1005.5,16740.0,Nagpur
905,6/1/2023,32.6,26.3,38.9,152.0,1001.5,11400.0,Nagpur
906,7/1/2023,28.3,24.3,32.2,516.0,1001.1,4200.0,Nagpur
907,8/1/2023,27.6,23.1,32.1,161.0,1004.7,7980.0,Nagpur
908,9/1/2023,27.5,23.3,31.6,403.0,1004.1,5940.0,Nagpur
909,10/1/2023,26.7,19.5,33.8,3.0,1011.7,15180.0,Nagpur
910,11/1/2023,23.9,16.8,30.9,47.0,1014.9,11580.0,Nagpur
911,12/1/2023,21.5,14.9,28.0,11.0,1016.1,10260.0,Nagpur
912,1/1/2024,22.0,15.4,28.6,1.0,1015.6,8940.0,Nagpur
913,2/1/2024,25.1,18.1,32.0,1.0,1014.4,12060.0,Nagpur
914,3/1/2024,28.5,20.4,36.6,20.0,1010.7,14100.0,Nagpur
915,4/1/2024,30.5,23.3,37.7,89.0,1007.5,12660.0,Nagpur
916,5/1/2024,32.8,25.4,40.2,55.0,1002.5,14640.0,Nagpur
917,6/1/2024,32.3,26.1,38.6,78.0,1000.9,8940.0,Nagpur
918,7/1/2024,28.1,24.9,31.2,579.0,999.3,2700.0,Nagpur
919,8/1/2024,27.9,24.3,31.5,213.0,1003.8,5340.0,Nagpur
920,9/1/2024,28.4,24.4,32.4,184.0,1003.7,8040.0,Nagpur
921,10/1/2024,28.5,23.0,34.0,23.0,1009.5,12540.0,Nagpur
922,11/1/2024,23.7,16.0,31.3,0.0,1013.7,10620.0,Nagpur
923,12/1/2024,22.4,15.0,29.8,3.0,1014.1,8580.0,Nagpur
924,1/1/2025,21.7,13.1,30.4,1.0,1014.3,12240.0,Nagpur
925,2/1/2025,25.7,16.7,34.6,1.0,1012.8,14760.0,Nagpur
926,3/1/2025,29.0,19.5,38.5,0.0,1009.5,15300.0,Nagpur
927,4/1/2025,32.3,23.7,41.0,14.0,1005.5,14280.0,Nagpur
928,5/1/2025,32.2,25.7,38.7,71.0,1002.5,11760.0,Nagpur
929,6/1/2025,31.5,26.3,36.8,78.0,1000.3,9120.0,Nagpur
930,7/1/2025,27.5,24.6,30.5,565.0,1000.3,3180.0,Nagpur
931,8/1/2025,26.7,24.1,30.6,223.0,1003.8,6180.0,Nagpur
932,9/1/2025,27.3,24.2,32.0,273.0,1005.1,7020.0,Nagpur
933,10/1/2025,26.6,22.9,31.0,111.4,1009.6,11340.0,Nagpur
934,11/1/2025,22.7,17.2,28.6,1.7,1014.5,14340.0,Nagpur
935,12/1/2025,20.4,13.9,27.6,0.0,1015.8,17160.0,Nagpur
1008,1/1/2020,17.8,11.7,23.9,0.0,1015.1,14580.0,Indore
1009,2/1/2020,20.9,13.7,28.0,0.0,1014.3,17220.0,Indore
1010,3/1/2020,24.2,16.9,31.5,17.0,1010.1,16020.0,Indore
1011,4/1/2020,30.2,22.7,37.7,0.0,1006.7,17460.0,Indore
1012,5/1/2020,33.3,26.0,40.7,7.0,1002.5,20460.0,Indore
1013,6/1/2020,28.4,23.3,33.5,125.0,1000.8,8760.0,Indore
1014,7/1/2020,27.5,23.4,31.5,192.0,1000.5,10140.0,Indore
1015,8/1/2020,25.3,22.7,28.0,602.0,999.7,3240.0,Indore
1016,9/1/2020,27.1,22.2,31.9,285.0,1003.7,9780.0,Indore
1017,10/1/2020,26.5,20.3,32.8,42.0,1006.7,15540.0,Indore
1018,11/1/2020,22.3,15.4,29.3,0.0,1013.7,16380.0,Indore
1019,12/1/2020,19.3,12.7,26.0,11.0,1014.5,13500.0,Indore
1020,1/1/2021,19.6,13.1,26.1,0.0,1012.7,14220.0,Indore
1021,2/1/2021,21.9,13.9,29.9,0.0,1013.0,16380.0,Indore
1022,3/1/2021,27.1,18.9,35.4,4.0,1009.1,16620.0,Indore
1023,4/1/2021,30.3,22.5,38.2,0.0,1006.3,16440.0,Indore
1024,5/1/2021,31.5,24.7,38.2,30.0,1002.3,16320.0,Indore
1025,6/1/2021,29.5,23.8,35.1,76.0,1000.9,11280.0,Indore
1026,7/1/2021,27.1,23.6,30.6,175.0,999.9,7080.0,Indore
1027,8/1/2021,24.9,22.0,27.9,155.0,1003.2,3840.0,Indore
1028,9/1/2021,26.1,22.3,29.8,149.0,1002.5,5940.0,Indore
1029,10/1/2021,25.6,19.9,31.3,55.0,1008.6,14880.0,Indore
1030,11/1/2021,22.3,15.5,29.0,0.0,1011.7,14700.0,Indore
1031,12/1/2021,18.7,13.1,24.3,19.0,1015.7,7200.0,Indore
1032,1/1/2022,16.7,10.7,22.8,28.0,1014.5,14040.0,Indore
1033,2/1/2022,20.6,13.2,27.9,0.0,1011.4,16980.0,Indore
1034,3/1/2022,27.1,19.4,34.8,6.0,1008.5,17220.0,Indore
1036,5/1/2022,33.0,25.7,40.3,0.0,1000.8,17580.0,Indore
1037,6/1/2022,30.7,25.0,36.5,116.0,1000.1,12960.0,Indore
1038,7/1/2022,25.7,22.7,28.6,360.0,1000.5,3480.0,Indore
1039,8/1/2022,25.5,22.2,28.8,433.0,1001.4,3660.0,Indore
1040,9/1/2022,26.2,22.2,30.2,313.0,1004.3,8760.0,Indore
1041,10/1/2022,25.1,19.3,30.8,45.0,1009.7,12960.0,Indore
1042,11/1/2022,22.1,14.9,29.2,0.0,1013.4,16680.0,Indore
1043,12/1/2022,20.6,14.2,26.9,3.0,1013.5,13260.0,Indore
1044,1/1/2023,17.7,11.3,24.0,0.0,1015.4,14040.0,Indore
1045,2/1/2023,22.1,13.7,30.5,0.0,1013.6,17640.0,Indore
1046,3/1/2023,25.5,18.2,32.7,2.0,1010.4,15720.0,Indore
1047,4/1/2023,28.8,21.4,36.2,22.0,1007.3,14880.0,Indore
1048,5/1/2023,30.5,23.2,37.9,77.0,1005.3,19080.0,Indore
1049,6/1/2023,29.7,24.5,34.8,105.0,1001.8,12300.0,Indore
1050,7/1/2023,26.7,23.3,30.1,455.0,1000.9,4980.0,Indore
1051,8/1/2023,25.1,22.2,28.1,69.0,1004.6,5760.0,Indore
1052,9/1/2023,26.1,22.3,29.9,516.0,1003.8,7680.0,Indore
1053,10/1/2023,26.5,19.8,33.2,0.0,1011.0,16380.0,Indore
1054,11/1/2023,23.1,17.1,29.0,52.0,1013.9,12960.0,Indore
1055,12/1/2023,20.5,15.0,26.0,2.0,1015.1,11880.0,Indore
1056,1/1/2024,18.9,13.0,24.9,8.0,1015.3,12180.0,Indore
1057,2/1/2024,21.8,15.0,28.6,0.0,1014.1,15240.0,Indore
1058,3/1/2024,26.0,18.0,34.0,2.0,1010.4,17460.0,Indore
1059,4/1/2024,30.2,23.1,37.3,0.0,1006.1,16380.0,Indore
1060,5/1/2024,33.5,26.4,40.7,21.0,1001.8,17520.0,Indore
1061,6/1/2024,30.7,25.0,36.3,100.0,1000.5,11700.0,Indore
1062,7/1/2024,26.4,23.6,29.2,256.0,998.5,3180.0,Indore
